Incident ID,Date, Confirmed Time,Estimated Time,Governorate,District,Area,Target,Main category,Sub-category,Air Raids,Naval,Fatalities ,Woman,Child,Injured ,Woman,Child
5098,05/12/2015,unkn,Unknown,Hajja,Mustaba,-,Tea rest place,Economic_infrastructure,Private business,unkn,,0,0,0,0,0,0
5099,05/12/2015,unkn,Unknown,Hajja,Ash Shahil,-,Farms,Economic_infrastructure,Farms,3,,0,0,0,0,0,0
5100,05/12/2015,unkn,Unknown,Hajja,Harad,-,Unknown,Unknown,Unknown,5,,0,0,0,0,0,0
5101,05/12/2015,11,Midday,Saada,Haydan,Marran,Civilians' houses,Civilian,Residential Area,unkn,,0,0,0,0,0,0
5102,05/12/2015,unkn,Midday,Saada,Haydan,Al-Balaqi,Civilian's vehicle,Civilian,Residential Area,unkn,,0,0,0,0,0,0
5103,05/12/2015,13,Midday,Taiz,Khadir,"Al-Rahidah, Al-Jarbob, Al-Wa'rah",Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
5104,05/12/2015,21,Evening,Taiz,Hayfan,Al-Swidi,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5105,05/12/2015,21,Evening,Taiz,Al-Misrakh,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5106,06/12/2015,15,Afternoon,Hajja,Bakil Al-Mir,Ozlat Fas,Civilian's house,Civilian,Residential Area,1,,3,0,0,4,1,1
5107,06/12/2015,21,Evening,Hajja,Harad,Wadi Harad,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
5108,06/12/2015,16,Afternoon,Hudaydah,Al-Tuhayat,-,Fish Market,Civilian,Market place,1,,0,0,0,0,0,0
5109,06/12/2015,18,Evening,Lahj,Al-Qabbaytah,Al-Shurayjah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
5110,06/12/2015,16,Afternoon,Marib,Sirwah,Al-Kanah,House (reportedly belonging to sheikhAhmad Al-Awbali),Political_Tribal,Figure,unkn,,10,0,0,3,0,0
5111,06/12/2015,21,Evening,Marib,,-,Unknown,Unknown,Unknown,60,,0,0,0,0,0,0
5112,06/12/2015,12,Midday,Saada,Sa'ada,"Qahzan, Kahlan",Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5113,06/12/2015,24,Night,Taiz,Al-Mudhaffar,-,Central jail,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
5114,07/12/2015,17,Afternoon,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,2,,0,0,0,0,0,0
5115,07/12/2015,18,Evening,Hajja,Ash Shahil,Wadi Tabbah,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5116,07/12/2015,21,Night,Hajja,Harad,Wadi Bin Abdullah,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
5117,07/12/2015,17,Afternoon,Jawf,Khab Wa Al-Sha'af,Al-Mahashimah,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5118,07/12/2015,unkn,Afternoon,Jawf,Khab Wa Al-Sha'af,Al-Azabah,Telecommunications towers,Infrastructure,Communication,3,,0,0,0,0,0,0
5119,07/12/2015,20,Evening,Lahj,Al-Qubaytah,-,Community faculty,Educational_facility,Institute,unkn,,0,0,0,0,0,0
5120,07/12/2015,9,Morning,Marib,Sirwah,-,Unknown,Unknown,Unknown,8,,0,0,0,0,0,0
5121,07/12/2015,unkn,Afternoon,Marib,Sirwah,"Al-Huqail, Al-Mashjah, Kawfal",Pro-Houthi forces,Military_Security_Target,Forces,10,,0,0,0,0,0,0
5122,07/12/2015,unkn,Afternoon,Marib,Harib,-,Harib Castle,Cultural_heritage,Historical buildings/Towns,5,,0,0,0,0,0,0
5123,07/12/2015,1,Early-Morning,Saada,Haydan,Dhahyan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5124,07/12/2015,15,Afternoon,Saada,Razih,Bany Sayah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
5125,07/12/2015,20,Evening,Taiz,Khadir,Al-Rahidah ,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5126,07/12/2015,21,Evening,Taiz,Al-Wazi'iyah,Azzan,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
5127,08/12/2015,unkn,Afternoon,Bayda,Al-Bayda City,-,Youth and Sport HQ,Infrastructure,Gov. Compounds,unkn,,0,0,0,0,0,0
5128,08/12/2015,13,Afternoon,Hajja,Harad,-,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
5129,08/12/2015,21,Evening,Hajja,Bakil Al-Mir,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5130,08/12/2015,13,Afternoon,Hudaydah,Al-Khawkhah,-,Al-Khawkhah Park,Infrastructure,Parks/Resorts,1,,0,0,0,0,0,0
5131,08/12/2015,20,Evening,Jawf,Khab Wa Al-Sha'af,Labnat,Labnat Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
5132,08/12/2015,12,Midday,Saada,Kitaf Wa Al-Boqe'e,Marhadh,Saleh Jarman house,Civilian,Residential Area,1,,4,3,0,0,0,0
5133,08/12/2015,8,Morning,Taiz,Maqbanah,Hajdah,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5134,08/12/2015,13,Midday,Taiz,Al-Mudhaffar,-,35th Armoured Brigade,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
5135,08/12/2015,unkn,Unknown,Taiz,Salah,Al-Kamb,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
5136,08/12/2015,unkn,Unknown,Taiz,Salah,Softil,Softil hotel,Economic_infrastructure,Private business,unkn,,0,0,0,0,0,0
5137,08/12/2015,unkn,Unknown,Taiz,Salah,Al-Kamb,Mechanical bakery,Economic_infrastructure,Private business,unkn,,5,0,0,0,0,0
5138,08/12/2015,unkn,Unknown,Taiz,Salah,Al-Juhmaliyah,House ,Civilian,Residential Area,unkn,,0,0,0,0,0,0
5139,08/12/2015,unkn,Unknown,Taiz,Khadir,Al-Rahedah,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5140,09/12/2015,8,Morning,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,1,,0,0,0,0,0,0
5141,09/12/2015,10,Midday,Sanaa,Hamdan,Dhila'a,Telecommunications towers,Infrastructure,Communication,2,,0,0,0,0,0,0
5142,09/12/2015,unkn,Morning,Dhamar,Al-Hada,Al-Malha,Civilian's house,Civilian,Residential Area,2,,4,0,0,12,0,0
5143,09/12/2015,13,Midday,Lahj,Al-Qubaytah,Al-Shurayjah,Pro-Houthi forces,Military_Security_Target,Forces,1,,0,0,0,0,0,0
5144,09/12/2015,13,Midday,Marib,Majzar,"Al-Nadr, Farshah",Unknown,Unknown,Unknown,10,,0,0,0,0,0,0
5145,09/12/2015,13,Midday,Marib,Majzar,Sana'a-Marib road,Civilian's car,Civilian,Vehicle/Buss,10,,0,0,0,2,2,0
5146,09/12/2015,unkn,Unknown,Marib,Sirwah,"Al-Huqail, Mashjah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
5147,09/12/2015,8,Morning,Saada,Sa'ada,"Qahzah, Al-Musalhaqat",Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5148,09/12/2015,9,Morning,Saada,Haydan,Marran,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5149,10/12/2015,1,Early-Morning,Sanaa,Bani Hushaysh,Al-Hatarish,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
5150,10/12/2015,5,Early-Morning,Sanaa,Hamdan,Dhila'a,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5151,10/12/2015,5,Early-Morning,Sanaa,Hamdan,Al-Mahjar,Telecommunications towers,Infrastructure,Communication,unkn,,0,0,0,0,0,0
5152,10/12/2015,15,Afternoon,Hajja,Ash Shahil,Al-Bihayrah,Farms,Economic_infrastructure,Farms,3,,0,0,0,0,0,0
5153,10/12/2015,10,Midday,Hudaydah,Al-Munirah,-,Governmental Compound,Infrastructure,Gov. Compounds,1,,0,0,0,0,0,0
5154,10/12/2015,unkn,Unknown,Marib,Sirwah,-,House (reportedly belonging to Sheikh Mohammed To'aiman),Political_Tribal,Figure,2,,0,0,0,0,0,0
5155,10/12/2015,15,Afternoon,Marib,Sirwah,Al-Mukhaddarah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
5156,10/12/2015,21,Evening,Shabwa,Bayhan,-,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
5157,10/12/2015,8,Morning,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5158,11/12/2015,unkn,Early-Morning,Hajja,Ash Shahil,Al-Amror,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
5159,11/12/2015,21,Evening,Hudaydah,,"Aqaban Island, Al-Dhahi Island",Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5160,11/12/2015,22,Night,Hudaydah,Al-Khawkhah,-,Al-Khawkhah port,Infrastructure,Transport,6,,0,0,0,0,0,0
5161,11/12/2015,unkn,Midday,Jawf,Al-Hazm,Al-Marwan,Anti-Houthi groups,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
5162,11/12/2015,16,Afternoon,Lahj,Al-Qubaytah,"Al-Shurayjah, Karich",Pro-Houthi forces,Military_Security_Target,Forces,4,,0,0,0,0,0,0
5163,11/12/2015,23,Night,Marib,Sirwah,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5164,11/12/2015,16,Afternoon,Taiz,Khadir,Al-Rahidah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5165,11/12/2015,16,Afternoon,Taiz,Dhubab,Al-Omary,Al-Omary Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
5166,11/12/2015,23,Night,Taiz,Al-Misrakh,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5167,11/12/2015,11,Night,Taiz,Al-Wazi'iyah,Azzan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5168,11/12/2015,24,Night,Taiz,Al-Mudhaffar,Habil Salman,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5169,12/12/2015,24,Night,Capital,Al-Sab'ein,Al-Nahdain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5170,12/12/2015,24,Night,Sanaa,Bani Matar,Attan,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5171,12/12/2015,24,Night,Sanaa,Bani Matar,Ayban Mountain,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5172,12/12/2015,24,Night,Sanaa,Sanhan,Hadda Village,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5173,12/12/2015,22,Night,Hajja,Hayran,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5174,12/12/2015,17,Afternoon,Hajja,Kushar,Naqil Al-Abisah,Truck,Economic_infrastructure,Private business,1,,0,0,0,0,0,0
5175,12/12/2015,11,Midday,Hudaydah,,"Kadmah Island, Takfash Island",Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5176,12/12/2015,18,Evening,Hudaydah,Al-Khawkhah,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5177,12/12/2015,23,Night,Hudaydah,Al-Khawkhah,-,Al-Haymah port,Infrastructure,Transport,unkn,,0,0,0,11,0,0
5178,12/12/2015,23,Night,Hudaydah,Hays,Al-Hudaydah-Taiz road,Bridge,Infrastructure,Transport,3,,0,0,0,0,0,0
5179,12/12/2015,unkn,Morning,Marib,Sirwah,-,House (reportedly belonging to a local sheikh Saleh Al-Dhama),Political_Tribal,Figure,unkn,,0,0,0,0,0,0
5180,12/12/2015,unkn,Morning,Marib,Majzar,Al-Nadr,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5181,12/12/2015,18,Evening,Saada,Kitaf Wa Al-Boqe'e,"Al-Sawh, Al-Malil",Unknown,Unknown,Unknown,70,,0,0,0,0,0,0
5182,12/12/2015,11,Midday,Taiz,Khadir,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5183,12/12/2015,11,Midday,Taiz,Salah,Al-Juhmaliyah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
5184,13/12/2015,22,Night,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
5185,13/12/2015,12,Midday,Sanaa,Hamdan,Haz,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5186,13/12/2015,13,Midday,Sanaa,Bani Matar,Ayban mountain,Civilian's house,Civilian,Residential Area,2,,0,0,0,0,0,0
5187,13/12/2015,13,Midday,Sanaa,Bani Matar,Al-Subahah,Special Forces Military Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
5188,13/12/2015,11,Midday,Hajja,Harad,Al-Hajawirah,Civilians' houses,Civilian,Residential Area,6,,11,0,0,13,0,0
5189,13/12/2015,16,Afternoon,Hajja,Harad,The City,Unknown,Unknown,Unknown,11,,0,0,0,0,0,0
5190,13/12/2015,20,Evening,Hajja,Hayran,-,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5191,13/12/2015,20,Evening,Hajja,Harad,Aahim Junction,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5192,13/12/2015,22,Night,Hajja,Mustaba,-,Al-Haqouf bridge,Infrastructure,Transport,1,,0,0,0,0,0,0
5193,13/12/2015,22,Night,Hajja,Harad,Al-Mazraq,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5194,13/12/2015,22,Night,Hudaydah,,Zoqor Island,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5195,13/12/2015,11,Midday,Lahj,Al-Qubaytah,Al-Haydain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5196,13/12/2015,18,Afternoon,Marib,Sirwah,-,Sirwah market,Civilian,Market place,10,,0,0,0,0,0,0
5197,13/12/2015,18,Evening,Marib,Sirwah,Habab,Al Damaj school,Educational_facility,School,10,,0,0,0,0,0,0
5198,13/12/2015,18,Evening,Marib,Sirwah,Al-Ajlan,Commercial stores,Economic_infrastructure,Private business,10,,0,0,0,0,0,0
5199,13/12/2015,5,Early-Morning,Saada,Majz,Dhahyan,Ali Raqie house,Civilian,Residential Area,1,,4,0,0,0,0,0
5200,13/12/2015,17,Afternoon,Saada,Razih,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5201,13/12/2015,1,Early-Morning,Taiz,Salah,Al-Dahi,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5202,13/12/2015,11,Midday,Taiz,Al-Mukha,-,Civil City,Unknown,Unknown,unkn,,4,0,0,0,0,0
5203,13/12/2015,11,Midday,Taiz,Al-Mukha,-,Power station,Economic_infrastructure,Water & Electricity,unkn,,4,0,0,0,0,0
5204,13/12/2015,16,Afternoon,Taiz,Al-Mudhaffar,Old Airport,Al-Hayah school,Educational_facility,School,unkn,,0,0,0,0,0,0
5205,13/12/2015,16,Afternoon,Taiz,Al-Mudhaffar,Habil Salman,Central jail,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
5206,13/12/2015,unkn,Afternoon,Taiz,Salah,Al-Juhmaliyah,Abdulfattah Jamal house,Civilian,Residential Area,3,,0,0,0,3,0,0
5207,13/12/2015,17,Afternoon,Taiz,Hayfan,Dhi Samir,Cement mixer,Economic_infrastructure,Private business,unkn,,0,0,0,0,0,0
5208,13/12/2015,17,Afternoon,Taiz,Hayfan,Awhan Junction,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5209,13/12/2015,unkn,Afternoon,Taiz,Khadir,-,Civilians' houses,Civilian,Residential Area,unkn,,4,0,0,0,0,0
5210,13/12/2015,unkn,Afternoon,Taiz,Al-Mukha,Al-Swais neighbourhood,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5211,13/12/2015,unkn,Afternoon,Taiz,Al-Mudhaffar,Al-Zanqal,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5212,13/12/2015,17,Afternoon,Taiz,Dhubab,Al-Khazan,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5213,13/12/2015,18,Evening,Taiz,Al-Wazi'iyah,Azzan,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5214,13/12/2015,20,Evening,Taiz,Dhubab,Al-Omary,Al-Omary Military Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
5215,13/12/2015,22,Night,Taiz,Hayfan,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5216,14/12/2015,23,Night,Hajja,Harad,Bani Hadad,Residential Area,Civilian,Residential Area,unkn,,10,0,0,20,0,0
5217,14/12/2015,24,Night,Lahj,Al-Qubaytah,Al-Shurayjah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
5218,14/12/2015,unkn,Morning,Saada,Kitaf Wa Al-Boqe'e,"Al-Sawh, Al-Malil, Al-Qama'aa",Unknown,Unknown,Unknown,80,,0,0,0,0,0,0
5219,14/12/2015,unkn,Morning,Saada,Razih,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5220,14/12/2015,unkn,Morning,Saada,Ghamir,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5221,14/12/2015,15,Afternoon,Shabwa,Bayhan,Al-Naqoub,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5222,15/12/2015,16,Afternoon,Sanaa,Hamdan,Al-Mahjar,Stones crusher,Economic_infrastructure,Private business,2,,0,0,0,0,0,0
5223,15/12/2015,unkn,Morning,Dhamar,Dhamar City,-,Yemeni Oil company,Infrastructure,Gov. Compounds,3,,5,0,0,0,0,0
5224,15/12/2015,13,Midday,Hudaydah,Hays,-,Hays sports and social club,Infrastructure,Sport Facility,2,,2,0,0,0,0,0
5225,15/12/2015,16,Afternoon,Hudaydah,Al-Salif,Ras Isa,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5226,15/12/2015,21,Evening,Jawf,Khab Wa Al-Sha'af,Sabrain,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5227,15/12/2015,16,Afternoon,Marib,Sirwah,"Al-Mashjah, Kawfal",Pro-Houthi forces,Military_Security_Target,Forces,5,,0,0,0,0,0,0
5228,15/12/2015,13,Midday,Saada,Saqain,Bani Bahr,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5229,15/12/2015,15,Afternoon,Saada,Monabbih,Al-Mashyakh,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
5230,15/12/2015,23,Night,Saada,Baqim,Al-Alzamah,Unknown,Unknown,Unknown,3,,0,0,0,0,0,0
5231,15/12/2015,20,Evening,Saada,Kitaf Wa Al-Boqe'e,Al-Boqe'e main road,African travellers,Infrastructure,Transport,unkn,,5,1,0,0,0,0
5232,15/12/2015,13,Midday,Shabwa,Bayhan,Aqabat Bayhan,Civilian's car,Civilian,Vehicle/Buss,1,,2,0,0,0,0,0
5233,16/12/2015,1,Early-Morning,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5234,16/12/2015,21,Evening,Hajja,Harad,-,Unknown,Unknown,Unknown,8,,0,0,0,0,0,0
5235,16/12/2015,unkn,Early-Morning,Hudaydah,Al-Salif,-,Salt Factory,Economic_infrastructure,Private business,unkn,,0,0,0,0,0,0
5236,16/12/2015,13,Midday,Marib,Majzar,"Mas, Halhalan",Pro-Houthi forces,Military_Security_Target,Forces,4,,0,0,0,0,0,0
5237,16/12/2015,unkn,Midday,Marib,Sirwah,Haylan mountain,Pro-Houthi forces,Military_Security_Target,Forces,3,,0,0,0,0,0,0
5238,16/12/2015,unkn,Midday,Marib,Sirwah,-,Main road,Infrastructure,Transport,3,,0,0,0,0,0,0
5239,16/12/2015,15,Afternoon,Marib,Sirwah,Najd,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5240,16/12/2015,19,Evening,Marib,Medghal Al-Jeda'an,Al-Jeda'an,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5241,16/12/2015,10,Midday,Saada,Al-Dhaher,Al-Hassamah,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5242,16/12/2015,16,Afternoon,Saada,Baqim,Al-Alzamah,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5243,16/12/2015,21,Evening,Saada,Monabbih,"Al-Alsheikh, Al-Moqnie",Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5244,16/12/2015,23,Night,Taiz,Al-Mudhaffar,Habil Salman,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5245,17/12/2015,unkn,Midday,Sanaa,Attyal,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,1,,0,0,0,0,0,0
5246,17/12/2015,17,Afternoon,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5247,17/12/2015,20,Evening,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5248,17/12/2015,20,Evening,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5249,17/12/2015,unkn,Unknown,Marib,Majzar,Mas,Mas Military Camp,Military_Security_Target,Military Site,10+,,0,0,0,0,0,0
5250,17/12/2015,unkn,Unknown,Marib,Majzar,Halhalan,Checkpoint,Military_Security_Target,Checkpoints,10+,,0,0,0,0,0,0
5251,17/12/2015,16,Afternoon,Marib,Majzar,Wadi Al-Halilin,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5252,17/12/2015,16,Afternoon,Marib,Medghal Al-Jeda'an,Al-Jeda'an,Unknown,Unknown,Unknown,10,,0,0,0,0,0,0
5253,18/12/2015,unkn,Unknown,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
5254,18/12/2015,22,Night,Sanaa,Attyal,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,3,,0,0,0,0,0,0
5255,18/12/2015,13,Midday,Saada,Al-Safra'a,Kana,Abdullah Al-Matari house,Civilian,Residential Area,unkn,,18,0,0,0,0,0
5256,18/12/2015,22,Night,Saada,Razih,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5257,18/12/2015,22,Night,Saada,Ghamir,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5258,18/12/2015,19,Evening,Taiz,Sabir Al-Mawadim,Ola Mountain,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5259,18/12/2015,19,Evening,Taiz,Al-Mukha,-,Local council,Infrastructure,Gov. Compounds,unkn,,0,0,0,0,0,0
5260,18/12/2015,19,Evening,Taiz,Al-Mukha,-,Civilian's house,Civilian,Residential Area,unkn,,0,0,0,0,0,0
5261,18/12/2015,24,Night,Taiz,Al-Mukha,Al-Mukha junction,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,,0,0,0,0,0,0
5262,19/12/2015,unkn,Unknown,Sanaa,Hamdan,Dhila'a,Al-Estiqbal Military Camp,Military_Security_Target,Military Site,10,,0,0,0,0,0,0
5263,19/12/2015,17,Afternoon,Sanaa,Hamdan,Dhila'a,Unknown,Unknown,Unknown,4,,0,0,0,0,0,0
5264,19/12/2015,22,Night,Sanaa,Hamdan,Dhila'a,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5265,19/12/2015,16,Afternoon,Dhamar,Mayfa'at  Ans,Maram,Residential Area,Civilian,Residential Area,1,,3,0,0,3,0,0
5266,19/12/2015,22,Night,Dhamar,Mayfa'at  Ans,Horor,Civilians' houses,Civilian,Residential Area,unkn,,0,0,0,0,0,0
5267,19/12/2015,unkn,Morning,Hajja,Hayran,Al-Shabakah Mountain,Unknown,Unknown,Unknown,6,,0,0,0,0,0,0
5268,19/12/2015,unkn,Morning,Hudaydah,Al-Luhaiyah,Aqaban Island,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5269,19/12/2015,unkn,Afternoon,Hudaydah,Al-Khawkhah,-,Civilians' houses,Civilian,Residential Area,unkn,,3,0,0,3,0,0
5270,19/12/2015,unkn,Morning,Lahj,Al-Qubaytah,Al-Shurayjah,Pro-Houthi forces,Military_Security_Target,Forces,unkn,,0,0,0,0,0,0
5271,19/12/2015,unkn,Afternoon,Saada,Sihar,Al-Al-Saifi,Residential Area,Civilian,Residential Area,unkn,,0,0,0,0,0,0
5272,19/12/2015,unkn,Morning,Taiz,Sabir Al-Mawadim,Ola Mountain,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5273,19/12/2015,unkn,Morning,Taiz,Al-Mukha,-,Local Council,Infrastructure,Gov. Compounds,unkn,,0,0,0,0,0,0
5274,19/12/2015,unkn,Morning,Taiz,Dhubab,Al-Omary,Al-Omary Military Camp,Military_Security_Target,Military Site,2,,0,0,0,0,0,0
5275,19/12/2015,unkn,Morning,Taiz,Al-Wazi'iyah,-,Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5276,20/12/2015,10,Morning,Sanaa,Attyal,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,3,,0,0,0,0,0,0
5277,20/12/2015,14,Midday,Sanaa,Bani Matar,"Halal village, Rayshan village",Unknown,Unknown,Unknown,2,,0,0,0,0,0,0
5278,20/12/2015,unkn,Midday,Sanaa,Bani Matar,-,Al-Sawari leather factory,Economic_infrastructure,Private business,1,,0,0,0,0,0,0
5279,20/12/2015,16,Afternoon,Sanaa,Attyal,Bayghan,Telecommunications towers,Infrastructure,Communication,1,,0,0,0,0,0,0
5280,20/12/2015,16,Afternoon,Sanaa,Manakhah,Bab Bahil,Residential Area,Civilian,Residential Area,1,,0,0,0,0,0,0
5281,20/12/2015,23,Night,Hajja,Harad,Abo Al-Nar Mountain,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5282,20/12/2015,23,Night,Hajja,Midi,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5283,20/12/2015,15,Afternoon,Hudaydah,Bajil,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5284,20/12/2015,19,Evening,Hudaydah,,Coastal line,Unknown,Unknown,Unknown,1,,0,0,0,0,0,0
5285,20/12/2015,22,Night,Hudaydah,Al-Hali,Al-Shohada Neighbourhood,Residential Area,Civilian,Residential Area,1,,6,0,3,8,0,4
5286,20/12/2015,11,Midday,Saada,Kitaf Wa Al-Boqe'e,-,Civilian's house,Civilian,Residential Area,1,,5,5,0,0,0,0
5287,20/12/2015,16,Afternoon,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,20,,0,0,0,0,0,0
5288,20/12/2015,16,Afternoon,Saada,Shada'a,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5289,20/12/2015,19,Evening,Saada,Baqim,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5290,20/12/2015,16,Afternoon,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,unkn,,0,0,0,0,0,0
5291,21/12/2015,2,Early-Morning,Sanaa,Attyal,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,unkn,,0,0,0,0,0,0
5292,21/12/2015,15,Afternoon,Sanaa,Attyal,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,8,,0,0,0,0,0,0
5293,21/12/2015,23,Night,Hudaydah,Bajil,-,Al-Awzi crusher,Economic_infrastructure,Private business,3,,0,0,0,0,0,0
